age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,cd_account,securities,TransactionFrequency,Recency,AverageTransactionAmount,month,day
50,management,married,tertiary,no,398,0,0,telephone,1567,5,-1,0,unknown,no,0,0,1,63,634,jul,30
33,admin.,married,secondary,no,0,1,0,cellular,41,5,-1,0,unknown,no,0,0,1,71,50,jul,30
44,unknown,single,secondary,no,2023,0,0,cellular,67,21,-1,0,unknown,no,0,0,1,25,27,jul,30
45,technician,married,secondary,no,2922,0,0,cellular,153,3,-1,0,unknown,no,0,0,1,71,30,jul,30
43,blue-collar,married,secondary,no,-179,1,0,cellular,335,6,-1,0,unknown,no,0,0,1,51,135,jul,30
55,management,married,tertiary,no,33,1,0,cellular,246,3,-1,0,unknown,no,0,0,1,41,300,jul,30
35,unemployed,single,secondary,no,0,0,0,cellular,740,3,-1,0,unknown,no,0,0,1,46,95,jul,30
38,management,married,tertiary,no,-299,1,0,cellular,86,3,-1,0,unknown,no,0,0,2,44,207.5,jul,30
46,retired,married,secondary,no,119,0,1,cellular,85,2,-1,0,unknown,no,0,0,1,41,7000,jul,30
59,management,married,tertiary,no,332,1,1,cellular,35,2,-1,0,unknown,no,0,0,1,42,13500,jul,30
58,retired,divorced,tertiary,no,-1598,1,0,cellular,104,7,-1,0,unknown,no,0,0,1,60,4504,jul,30
52,management,divorced,tertiary,no,147,0,0,cellular,90,4,-1,0,unknown,no,0,0,1,54,50,jul,30
44,blue-collar,divorced,secondary,no,221,0,0,cellular,149,13,-1,0,unknown,no,0,0,1,44,78,jul,30
55,entrepreneur,divorced,secondary,no,1553,0,0,cellular,85,3,-1,0,unknown,no,0,0,2,25,827,jul,30
55,self-employed,married,primary,no,2349,0,1,telephone,350,3,-1,0,unknown,no,0,0,2,52,932.5,jul,30
35,management,married,tertiary,no,-468,1,0,cellular,540,8,-1,0,unknown,yes,0,0,1,80,330,jul,30
30,admin.,single,secondary,no,330,0,1,cellular,115,5,-1,0,unknown,no,0,0,2,53,162.5,jul,30
42,services,divorced,secondary,no,732,0,0,cellular,109,3,-1,0,unknown,no,0,0,1,36,1825,jul,30
53,management,single,tertiary,no,0,0,0,cellular,595,1,-1,0,unknown,no,0,0,1,50,300,jul,30
49,technician,married,secondary,no,1712,1,0,cellular,155,3,-1,0,unknown,no,0,0,3,54,265.8333333,jul,30
52,management,divorced,tertiary,no,0,1,1,cellular,278,3,-1,0,unknown,no,0,0,1,79,10,jul,30
53,blue-collar,married,secondary,no,285,1,1,telephone,242,4,-1,0,unknown,no,0,0,1,64,374,jul,30
35,blue-collar,married,secondary,no,3188,1,0,cellular,288,3,-1,0,unknown,no,0,0,1,59,1000,jul,30
54,unemployed,divorced,secondary,no,3721,1,0,cellular,163,1,-1,0,unknown,no,0,0,1,79,373,jul,30
58,management,married,tertiary,no,230,1,0,telephone,339,10,-1,0,unknown,no,0,0,1,79,50,jul,30
60,retired,married,secondary,no,194,0,1,cellular,61,5,-1,0,unknown,no,0,0,1,73,500,jul,30
43,technician,single,secondary,no,34,0,0,telephone,29,1,-1,0,unknown,no,0,1,2,46,564.515,jul,30
41,services,divorced,secondary,no,97,0,0,cellular,244,3,-1,0,unknown,no,0,0,2,28,1359,jul,30
53,retired,married,primary,no,0,0,0,cellular,123,1,-1,0,unknown,no,0,0,1,42,1600,jul,30
37,management,single,tertiary,no,2173,0,0,cellular,352,1,-1,0,unknown,no,0,0,1,57,297.05,jul,30
56,management,divorced,tertiary,no,66,0,1,cellular,72,4,-1,0,unknown,no,0,0,1,53,100,jul,30
57,services,divorced,secondary,no,4664,0,0,cellular,103,1,-1,0,unknown,no,0,0,1,53,562,jul,30
31,technician,divorced,secondary,no,-174,0,1,cellular,113,10,-1,0,unknown,no,0,0,1,36,466,jul,30
57,blue-collar,married,primary,no,133,0,1,cellular,173,4,-1,0,unknown,no,0,0,1,59,3386,jul,30
44,self-employed,single,secondary,no,0,0,0,cellular,187,3,-1,0,unknown,no,0,0,1,77,297,jul,30
40,admin.,married,secondary,yes,-444,0,1,telephone,168,8,-1,0,unknown,no,0,0,1,72,100,jul,30
43,housemaid,married,primary,no,410,1,1,cellular,50,2,-1,0,unknown,no,1,0,1,44,165,jul,30
51,housemaid,married,primary,no,0,1,0,telephone,191,3,-1,0,unknown,no,0,0,2,53,340.5,jul,30
40,services,married,secondary,no,251,1,0,cellular,153,6,-1,0,unknown,no,0,0,1,45,200,jul,30
59,management,single,tertiary,no,1180,0,0,cellular,22,3,-1,0,unknown,no,0,0,1,53,200,jul,30
39,self-employed,single,tertiary,no,3972,0,0,cellular,122,3,-1,0,unknown,no,0,0,1,77,358,jul,30
35,services,married,secondary,no,0,1,0,cellular,251,3,-1,0,unknown,no,0,0,1,61,100,jul,30
26,blue-collar,single,secondary,no,856,1,1,cellular,95,5,-1,0,unknown,no,0,0,2,53,437,jul,30
58,blue-collar,married,primary,no,128,1,0,telephone,49,5,-1,0,unknown,no,0,0,2,36,659.5,jul,30
55,management,married,tertiary,no,2366,1,1,cellular,94,4,-1,0,unknown,no,0,0,1,56,500,jul,30
55,unemployed,married,secondary,no,2489,0,0,cellular,207,1,-1,0,unknown,no,0,0,1,80,1740,jul,30
53,unemployed,married,secondary,no,2248,1,0,cellular,122,1,-1,0,unknown,no,0,0,1,40,555.01,jul,30
44,services,married,secondary,no,1326,0,0,cellular,96,1,-1,0,unknown,no,0,0,1,48,1825.63,jul,30
40,self-employed,single,tertiary,no,819,0,0,cellular,100,3,-1,0,unknown,no,0,0,1,60,343,jul,30
59,retired,divorced,secondary,no,679,0,0,cellular,761,4,-1,0,unknown,yes,0,0,1,72,4250,jul,30
45,technician,divorced,secondary,no,167,0,0,cellular,97,11,-1,0,unknown,no,0,0,1,60,525,jul,30
46,unemployed,divorced,secondary,no,0,0,0,cellular,638,3,-1,0,unknown,no,0,0,2,39,91.5,jul,30
40,blue-collar,married,secondary,no,384,0,1,cellular,142,3,-1,0,unknown,no,0,0,1,66,498.95,jul,30
45,management,married,tertiary,no,1300,0,0,cellular,135,3,-1,0,unknown,no,0,0,1,48,110,jul,30
57,retired,divorced,secondary,no,39,1,0,cellular,354,3,-1,0,unknown,no,0,1,1,25,119,jul,30
48,blue-collar,married,secondary,no,305,0,0,telephone,169,3,-1,0,unknown,no,0,0,1,33,1000,jul,30
56,services,married,secondary,no,5486,1,0,cellular,251,3,-1,0,unknown,no,0,0,1,56,1800,jul,30
27,management,single,tertiary,no,1,1,0,cellular,764,4,-1,0,unknown,yes,0,0,1,75,50,jul,30
46,entrepreneur,married,secondary,no,4000,0,0,cellular,251,3,-1,0,unknown,no,0,0,1,33,25,jul,30
60,housemaid,married,primary,no,921,0,0,telephone,23,15,-1,0,unknown,no,1,0,1,74,106,jul,30
46,technician,married,tertiary,no,16,0,0,cellular,121,3,-1,0,unknown,no,0,0,1,68,1060,jul,30
48,admin.,married,tertiary,no,1015,0,1,telephone,100,3,-1,0,unknown,no,1,0,1,77,100,jul,30
36,blue-collar,married,secondary,no,0,1,0,cellular,184,6,-1,0,unknown,no,0,1,2,55,227,jul,30
36,admin.,married,secondary,no,251,0,0,cellular,180,7,-1,0,unknown,no,0,0,1,76,66.56,jul,30
30,self-employed,single,tertiary,no,166,0,0,cellular,151,4,-1,0,unknown,no,0,0,1,73,300,jul,30
31,blue-collar,married,secondary,no,29,0,0,cellular,130,3,-1,0,unknown,no,0,0,2,33,474.5,jul,30
47,management,married,tertiary,no,337,0,0,telephone,300,5,-1,0,unknown,no,0,0,3,38,206,jul,30
59,management,married,tertiary,no,123,1,0,cellular,70,6,-1,0,unknown,no,0,0,1,54,2400,jul,30
30,admin.,single,secondary,no,285,1,0,cellular,68,11,-1,0,unknown,no,0,0,2,44,1924.5,jul,30
29,blue-collar,married,secondary,no,1175,1,1,cellular,141,4,-1,0,unknown,no,0,0,1,39,210,jul,30
51,services,married,secondary,no,-437,0,1,cellular,130,3,-1,0,unknown,no,0,0,1,40,296,jul,30
53,management,divorced,tertiary,yes,0,1,1,cellular,75,5,-1,0,unknown,no,0,0,1,76,20,jul,30
45,management,married,tertiary,no,81,0,1,cellular,61,3,-1,0,unknown,no,0,0,1,49,98,jul,30
58,technician,married,secondary,no,86,0,0,cellular,95,3,-1,0,unknown,no,0,0,2,62,143,jul,30
56,unemployed,divorced,tertiary,no,0,1,0,cellular,1259,6,-1,0,unknown,no,0,0,1,38,180,jul,30
27,technician,single,secondary,no,489,1,0,cellular,356,4,-1,0,unknown,yes,0,0,1,81,178,jul,30
34,admin.,married,primary,no,412,1,0,cellular,134,2,-1,0,unknown,no,0,0,1,69,100,jul,30
25,blue-collar,married,secondary,no,-288,0,1,cellular,311,4,-1,0,unknown,no,0,0,1,76,50,jul,30
49,admin.,divorced,secondary,no,769,0,0,cellular,157,4,-1,0,unknown,no,0,0,1,52,700,jul,30
27,housemaid,single,secondary,yes,-319,0,1,cellular,89,2,-1,0,unknown,no,0,0,2,46,73,jul,30
46,management,married,tertiary,no,37,1,0,cellular,239,4,-1,0,unknown,no,0,0,1,57,2000,jul,30
36,housemaid,married,primary,no,78,1,0,telephone,2692,9,-1,0,unknown,yes,0,0,2,64,947,jul,30
30,management,single,secondary,no,-62,0,1,cellular,117,17,-1,0,unknown,no,0,0,2,47,2013,jul,30
59,housemaid,divorced,primary,no,2518,0,0,cellular,675,3,-1,0,unknown,yes,0,0,1,0,850,jul,30
43,admin.,married,secondary,no,2682,0,0,cellular,103,8,-1,0,unknown,no,0,0,1,59,251,jul,30
39,management,married,tertiary,no,346,0,0,cellular,230,3,-1,0,unknown,no,0,0,2,41,140,jul,30
48,self-employed,married,tertiary,no,0,0,0,cellular,100,5,-1,0,unknown,no,0,0,2,67,60,jul,30
27,services,divorced,secondary,no,397,0,1,cellular,192,3,-1,0,unknown,no,0,0,1,70,1,jul,30
43,blue-collar,single,primary,no,2,1,0,cellular,783,3,-1,0,unknown,no,0,0,1,40,24,jul,30
34,technician,single,tertiary,no,184,1,0,cellular,87,3,-1,0,unknown,no,0,0,1,80,45,jul,30
44,services,married,secondary,no,972,1,0,cellular,294,3,-1,0,unknown,no,0,0,2,44,160.05,jul,30
40,management,single,tertiary,no,89,1,0,cellular,96,6,-1,0,unknown,no,0,1,2,37,320,jul,30
41,admin.,married,secondary,no,1705,0,0,cellular,92,3,-1,0,unknown,no,0,0,1,37,32,jul,30
36,services,married,secondary,no,0,1,0,cellular,54,12,-1,0,unknown,no,0,1,1,41,341,jul,30
36,services,married,secondary,no,-11,1,0,cellular,172,28,-1,0,unknown,no,0,0,1,40,200,jul,30
39,technician,married,tertiary,no,-1099,1,0,cellular,56,9,-1,0,unknown,no,0,0,1,63,299,jul,30
30,management,single,tertiary,yes,35,0,0,cellular,185,4,-1,0,unknown,no,0,0,2,25,1133.49,jul,30
59,management,divorced,tertiary,no,0,0,0,telephone,196,3,-1,0,unknown,no,0,0,1,70,17000,jul,30
25,admin.,single,secondary,no,230,0,0,telephone,394,14,-1,0,unknown,no,0,0,1,77,2398,jul,30
51,housemaid,married,primary,no,1337,0,0,telephone,74,6,-1,0,unknown,no,0,0,1,69,242,jul,30
43,admin.,married,secondary,no,378,0,0,cellular,782,8,-1,0,unknown,yes,0,0,1,81,90,jul,30
53,blue-collar,married,secondary,no,2047,0,0,telephone,342,6,-1,0,unknown,no,0,0,2,40,969.65,jul,30
33,management,divorced,secondary,no,321,0,1,cellular,151,10,-1,0,unknown,no,0,0,1,76,110,jul,30
48,housemaid,married,primary,no,283,1,0,telephone,383,7,-1,0,unknown,no,1,0,1,74,1160,jul,30
52,management,married,secondary,no,0,0,0,cellular,249,3,-1,0,unknown,no,0,0,1,42,310,jul,30
54,technician,single,secondary,no,23,0,0,cellular,93,4,-1,0,unknown,no,0,0,2,46,346.5,jul,30
40,management,married,tertiary,no,423,1,0,cellular,134,24,-1,0,unknown,no,0,0,1,72,359,jul,30
59,blue-collar,married,primary,no,-209,0,0,telephone,215,3,-1,0,unknown,no,0,0,2,79,2097,jul,30
37,admin.,single,tertiary,no,869,0,0,cellular,60,8,-1,0,unknown,no,0,0,1,41,100,jul,30
49,blue-collar,married,secondary,no,395,0,1,cellular,188,3,-1,0,unknown,no,0,0,1,59,765,jul,30
30,management,married,tertiary,no,160,1,0,cellular,83,4,-1,0,unknown,no,0,0,1,39,432,jul,30
39,blue-collar,married,secondary,no,8,0,0,cellular,88,3,-1,0,unknown,no,0,1,2,50,653.5,jul,30
29,blue-collar,married,primary,no,630,1,0,cellular,219,5,-1,0,unknown,no,0,0,2,43,859.5,jul,30
44,services,married,secondary,no,742,0,0,telephone,77,5,-1,0,unknown,no,0,0,1,38,11550,jul,30
26,services,married,secondary,yes,13,1,1,cellular,21,25,-1,0,unknown,no,0,0,1,40,200,jul,30
26,self-employed,single,tertiary,no,50,0,0,cellular,160,4,-1,0,unknown,no,0,0,1,33,580.5,jul,30
33,management,married,tertiary,no,89,1,0,cellular,61,4,-1,0,unknown,no,0,0,2,47,209.5,jul,30
55,retired,married,secondary,no,4194,0,1,telephone,208,3,-1,0,unknown,no,0,0,1,78,415,jul,30
40,management,single,secondary,no,900,1,0,cellular,84,2,-1,0,unknown,no,0,0,1,60,100,jul,30
29,admin.,single,secondary,no,345,1,1,cellular,98,13,-1,0,unknown,no,0,0,1,48,500,jul,30
39,technician,single,secondary,no,391,0,1,cellular,962,4,-1,0,unknown,yes,0,0,1,64,2400,jul,30
35,technician,married,secondary,yes,-1322,1,0,cellular,105,11,-1,0,unknown,no,0,0,1,79,114,jul,30
44,blue-collar,married,secondary,no,5414,0,0,cellular,166,4,-1,0,unknown,no,0,0,1,75,526.45,jul,30
51,services,married,secondary,no,393,1,1,cellular,111,8,-1,0,unknown,no,0,0,1,25,1196,jul,30
33,unemployed,married,secondary,no,-144,0,0,cellular,481,3,-1,0,unknown,yes,0,0,1,68,338,jul,30
44,services,married,secondary,no,3536,0,0,cellular,106,6,-1,0,unknown,no,0,0,1,48,100,jul,31
41,blue-collar,married,primary,no,1500,1,0,cellular,101,6,-1,0,unknown,no,0,0,1,73,30,jul,31
40,services,divorced,secondary,no,694,1,0,cellular,75,14,-1,0,unknown,no,0,0,3,37,110.6666667,jul,31
30,admin.,single,secondary,no,394,1,1,cellular,75,3,-1,0,unknown,no,0,0,1,68,30,jul,31
34,admin.,married,secondary,no,244,1,0,cellular,56,4,-1,0,unknown,no,0,0,1,68,360,jul,31
57,blue-collar,divorced,secondary,no,644,0,1,cellular,263,4,-1,0,unknown,no,0,0,1,46,2999,jul,31
50,technician,married,tertiary,no,3337,1,1,telephone,24,14,-1,0,unknown,no,0,0,1,39,168.43,jul,31
43,admin.,married,secondary,no,0,0,0,cellular,408,8,-1,0,unknown,no,0,0,1,74,100,jul,31
35,management,married,tertiary,no,11,0,0,cellular,22,19,-1,0,unknown,no,0,0,1,63,30,jul,31
27,services,single,secondary,no,0,1,0,cellular,35,6,-1,0,unknown,no,0,0,2,71,424.615,jul,31
30,admin.,married,secondary,no,116,1,0,cellular,15,19,-1,0,unknown,no,0,0,1,36,10977.51,jul,31
39,admin.,married,secondary,no,70,1,0,cellular,13,11,-1,0,unknown,no,0,0,1,68,10,jul,31
56,management,married,tertiary,no,25290,0,0,cellular,81,12,-1,0,unknown,no,0,0,1,25,254,jul,31
54,management,married,tertiary,no,1938,1,0,telephone,81,7,-1,0,unknown,no,0,0,2,50,270.475,jul,31
44,management,single,tertiary,no,670,1,0,cellular,435,6,-1,0,unknown,no,0,0,1,59,30,jul,31
53,entrepreneur,married,tertiary,no,17410,0,0,cellular,59,6,-1,0,unknown,no,0,0,2,58,2371,jul,31
45,blue-collar,married,secondary,no,726,1,0,cellular,175,6,-1,0,unknown,no,1,0,2,51,281,jul,31
46,technician,married,secondary,no,5681,0,0,telephone,43,5,-1,0,unknown,no,0,0,1,78,200,jul,31
59,management,divorced,tertiary,no,0,1,0,cellular,52,8,-1,0,unknown,no,0,0,1,40,200,jul,31
56,management,married,secondary,no,208,0,1,telephone,84,6,-1,0,unknown,no,0,0,1,58,150,jul,31
45,management,divorced,secondary,no,51,1,0,cellular,67,8,-1,0,unknown,no,0,0,1,69,213,jul,31
58,management,married,tertiary,no,0,0,0,cellular,85,4,-1,0,unknown,no,0,0,1,45,189,jul,31
38,unemployed,married,primary,no,311,0,0,telephone,80,11,-1,0,unknown,no,0,0,1,38,260,jul,31
34,management,married,tertiary,no,82,0,0,cellular,134,5,-1,0,unknown,no,1,1,1,62,273,jul,31
43,admin.,married,secondary,no,1996,0,1,cellular,34,3,-1,0,unknown,no,0,0,1,67,24,jul,31
46,management,married,secondary,no,1114,0,0,cellular,87,8,-1,0,unknown,no,0,0,1,67,40,jul,31
48,management,married,tertiary,no,10347,1,0,cellular,153,6,-1,0,unknown,no,0,0,1,55,500,jul,31
54,services,married,secondary,no,2061,1,0,telephone,301,7,-1,0,unknown,no,0,0,1,51,218,jul,31
59,blue-collar,married,primary,no,80,1,0,telephone,46,21,-1,0,unknown,no,0,0,1,38,750,jul,31
41,management,single,secondary,no,1138,0,0,cellular,283,18,-1,0,unknown,no,0,0,1,78,30,jul,31
38,technician,married,secondary,yes,0,0,1,cellular,44,28,-1,0,unknown,no,0,0,1,77,503.58,jul,31
41,technician,single,secondary,no,3023,0,0,cellular,616,3,-1,0,unknown,no,0,0,1,40,45,jul,31
46,admin.,married,secondary,no,526,0,1,cellular,251,3,-1,0,unknown,no,0,0,2,64,115,jul,31
59,blue-collar,divorced,primary,no,4399,1,0,telephone,69,8,-1,0,unknown,no,0,0,1,62,800,jul,31
48,blue-collar,married,primary,no,816,1,0,cellular,114,7,-1,0,unknown,no,1,0,2,57,830,jul,31
44,services,married,secondary,no,0,0,0,cellular,160,5,-1,0,unknown,no,0,0,2,39,355,jul,31
43,admin.,married,secondary,no,352,0,1,cellular,165,4,-1,0,unknown,no,0,0,1,75,500,jul,31
27,technician,single,secondary,no,0,0,0,cellular,13,3,-1,0,unknown,no,0,0,2,43,463.5,jul,31
42,self-employed,married,tertiary,no,0,1,0,telephone,650,19,-1,0,unknown,no,0,0,1,62,120,jul,31
37,blue-collar,married,secondary,no,417,0,0,cellular,1212,5,-1,0,unknown,no,0,0,1,66,30,jul,31
49,retired,divorced,secondary,no,224,0,1,cellular,79,4,-1,0,unknown,no,0,0,3,26,1993.796667,jul,31
53,retired,married,primary,no,118,0,0,telephone,176,5,-1,0,unknown,no,0,0,1,61,500,jul,31
37,admin.,single,secondary,no,483,0,0,cellular,11,11,-1,0,unknown,no,0,0,1,58,1048.4,jul,31
35,technician,single,secondary,no,161,1,1,cellular,175,4,-1,0,unknown,no,1,0,1,80,30,jul,31
38,admin.,married,tertiary,no,1209,0,0,cellular,98,5,-1,0,unknown,no,0,0,2,64,899,jul,31
47,entrepreneur,married,secondary,no,404,0,0,telephone,125,7,-1,0,unknown,no,0,0,1,81,650,jul,31
30,management,single,tertiary,no,47,0,1,cellular,11,17,-1,0,unknown,no,0,0,2,29,90,jul,31
58,blue-collar,married,primary,no,0,1,0,cellular,5,25,-1,0,unknown,no,0,0,1,39,4414,jul,31
33,entrepreneur,married,tertiary,no,1636,0,0,cellular,8,25,-1,0,unknown,no,0,0,1,54,200,jul,31
45,management,married,tertiary,no,385,0,1,cellular,12,16,-1,0,unknown,no,0,0,2,45,742.5,jul,31
36,self-employed,single,tertiary,no,1240,0,0,cellular,812,3,-1,0,unknown,yes,0,0,1,60,800,jul,31
35,technician,single,tertiary,no,6763,0,0,telephone,23,4,-1,0,unknown,no,0,0,2,43,170,jul,31
28,management,single,tertiary,no,1837,1,0,telephone,49,3,-1,0,unknown,no,0,0,1,63,500,jul,31
42,admin.,married,secondary,no,3842,0,0,cellular,130,4,-1,0,unknown,no,0,0,1,72,500,jul,31
46,admin.,single,secondary,no,272,0,0,cellular,149,4,-1,0,unknown,no,0,0,1,49,274.5,jul,31
41,management,single,tertiary,no,0,0,0,cellular,24,4,-1,0,unknown,no,0,0,1,58,200,jul,31
34,technician,single,tertiary,no,-554,1,1,cellular,68,3,-1,0,unknown,no,0,0,2,37,1575,jul,31
45,blue-collar,married,primary,no,-60,0,0,cellular,110,4,-1,0,unknown,no,0,0,1,45,27,jul,31
46,management,married,tertiary,no,1139,0,0,cellular,466,4,-1,0,unknown,no,0,0,1,74,235,jul,31
51,blue-collar,married,primary,no,63,1,1,cellular,87,4,-1,0,unknown,no,0,0,1,46,300.96,jul,31
45,admin.,married,secondary,no,194,0,0,cellular,517,4,-1,0,unknown,no,0,0,1,48,132,jul,31
23,housemaid,married,tertiary,no,1226,0,0,cellular,350,4,-1,0,unknown,no,0,0,1,25,9,jul,31
48,retired,married,primary,no,1591,0,0,cellular,217,4,-1,0,unknown,no,0,0,1,46,1195,jul,31
35,blue-collar,divorced,primary,no,1792,1,0,cellular,630,6,-1,0,unknown,yes,0,0,1,56,50,jul,31
50,unemployed,divorced,tertiary,no,64,0,0,cellular,81,6,-1,0,unknown,no,0,0,1,76,200,jul,31
40,admin.,single,secondary,no,816,0,0,cellular,114,8,-1,0,unknown,no,0,0,1,33,920,jul,31
35,services,married,secondary,no,1694,0,1,cellular,55,6,-1,0,unknown,no,0,0,1,49,547,jul,31
50,blue-collar,married,secondary,no,37,1,1,cellular,28,2,-1,0,unknown,no,0,0,1,67,100,jul,31
53,blue-collar,married,primary,no,880,0,0,cellular,207,4,-1,0,unknown,no,1,0,3,42,288.6666667,jul,31
37,entrepreneur,married,primary,no,62,0,0,cellular,404,2,-1,0,unknown,no,0,0,2,37,97,jul,31
39,services,divorced,secondary,no,42,0,0,cellular,75,2,-1,0,unknown,no,0,0,1,53,72,jul,31
55,technician,married,secondary,no,264,1,1,cellular,1150,5,-1,0,unknown,yes,0,0,1,36,1000,jul,31
57,management,married,tertiary,no,179,0,0,cellular,190,2,-1,0,unknown,no,0,0,1,49,669.7,jul,31
52,blue-collar,single,secondary,no,-477,0,0,cellular,37,4,-1,0,unknown,no,0,0,1,57,30,jul,31
37,technician,married,secondary,no,703,0,0,cellular,92,2,-1,0,unknown,no,0,0,1,74,30,jul,31
31,admin.,married,secondary,no,377,0,0,cellular,384,4,-1,0,unknown,no,0,0,1,47,100,jul,31
50,technician,married,secondary,no,1518,0,1,cellular,321,2,-1,0,unknown,no,0,0,1,66,389.15,jul,31
36,management,married,tertiary,no,-381,1,0,cellular,30,29,-1,0,unknown,no,0,0,1,66,433,jul,31
37,technician,married,tertiary,no,7,1,1,cellular,18,10,-1,0,unknown,no,0,0,2,0,139.5,jul,31
47,blue-collar,married,secondary,no,1968,1,0,cellular,394,2,-1,0,unknown,no,0,0,1,50,486.03,jul,31
42,admin.,single,tertiary,no,634,0,0,cellular,451,2,-1,0,unknown,no,0,0,1,68,150,jul,31
46,blue-collar,married,secondary,no,870,0,1,cellular,87,2,-1,0,unknown,no,0,0,1,60,220,jul,31
41,blue-collar,married,secondary,no,750,1,0,cellular,207,2,-1,0,unknown,no,0,0,2,68,356,jul,31
40,entrepreneur,divorced,tertiary,no,992,1,0,cellular,196,2,-1,0,unknown,no,0,0,1,67,400,jul,31
44,technician,divorced,primary,no,538,0,0,cellular,196,2,-1,0,unknown,no,0,0,1,67,50,jul,31
37,technician,married,secondary,no,1063,1,0,cellular,413,2,-1,0,unknown,no,0,0,1,40,15,jul,31
37,blue-collar,married,primary,no,153,0,1,cellular,15,26,-1,0,unknown,no,1,1,1,54,1624,jul,31
39,services,married,secondary,no,124,1,0,cellular,81,5,-1,0,unknown,no,0,0,1,40,746,jul,31
41,technician,married,secondary,no,799,0,0,cellular,125,6,-1,0,unknown,no,0,0,1,81,10,jul,31
42,management,married,tertiary,no,4617,1,0,cellular,543,2,-1,0,unknown,no,0,0,1,72,111.58,jul,31
33,self-employed,married,secondary,no,0,1,0,cellular,14,23,-1,0,unknown,no,0,0,1,40,10,jul,31
32,entrepreneur,single,primary,no,1770,0,1,cellular,70,6,-1,0,unknown,no,0,0,1,71,438,jul,31
48,blue-collar,married,secondary,no,-404,1,0,cellular,130,3,-1,0,unknown,no,0,0,1,50,82.46,jul,31
35,services,married,primary,no,14,0,1,cellular,151,8,-1,0,unknown,no,0,0,1,44,30,jul,31
25,blue-collar,married,secondary,no,2307,1,0,cellular,104,5,-1,0,unknown,no,0,0,1,70,50,jul,31
45,self-employed,married,secondary,no,830,0,0,cellular,468,2,-1,0,unknown,no,1,0,1,72,1700,jul,31
58,retired,married,secondary,no,53,0,0,cellular,102,2,-1,0,unknown,no,0,0,2,55,1037.5,jul,31
37,blue-collar,married,primary,no,704,1,0,cellular,183,2,-1,0,unknown,no,0,0,1,75,691,jul,31
27,technician,single,secondary,no,3267,0,1,cellular,62,13,-1,0,unknown,no,0,0,1,26,63,jul,31
36,technician,married,tertiary,no,571,1,1,cellular,46,3,-1,0,unknown,no,0,0,1,26,50,jul,31
35,technician,married,tertiary,no,108,1,0,cellular,65,3,-1,0,unknown,no,0,0,1,42,200,jul,31
